split,label,label_name,utterance,speaker,sentiment,dialogue_id,utterance_id,season,episode,start_time,end_time
train,0,neutral,"I don’t know, you thought ‘See you Saturday’ was funny.",Rachel,neutral,24,0,3,14,"00:10:40,389","00:10:44,059"
train,0,neutral,"Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with.",Rachel,neutral,24,1,3,14,"00:10:44,727","00:10:49,397"
train,0,neutral,You guys would never want to go to a lecture with me.,Rachel,neutral,24,2,3,14,"00:10:49,565","00:10:51,483"
train,1,joy,Pa-haa!! I would love to go with you.,Ross,positive,24,3,3,14,"00:10:54,987","00:10:56,571"
train,5,surprise,Really!?,Rachel,positive,24,4,3,14,"00:10:56,739","00:10:57,864"
train,0,neutral,"Yeah, hey I-I have clothes, I even pick them out.",Ross,neutral,24,5,3,14,"00:10:58,032","00:11:01,660"
train,0,neutral,"I mean for, for all you know I could be a fashion..... monger.",Ross,neutral,24,6,3,14,"00:11:01,827","00:11:05,121"
train,1,joy,"Okay. Honey, I would love for you to go with me. What?",Rachel,positive,24,7,3,14,"00:11:11,379","00:11:15,256"
train,4,fear,"What should I wear, now I’m all nervous.",Ross,negative,24,8,3,14,"00:11:15,549","00:11:19,969"
train,1,joy,": I know, we did it!! Hey, that was incredible, huh?!",Mr. Treeger,positive,25,0,4,4,"00:20:36,693","00:20:40,321"
train,1,joy,"I know, it was amazing! I mean, we totally nailed it, it was beautiful.",Joey,positive,25,1,4,4,"00:20:40,572","00:20:44,075"
train,1,joy,": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",Mr. Treeger,positive,25,2,4,4,"00:20:44,284","00:20:51,916"
train,1,joy,"Oh well, okay, good luck.",Joey,positive,25,3,4,4,"00:20:52,459","00:20:56,462"
train,0,neutral,: Yeah.,Mr. Treeger,neutral,25,4,4,4,"00:20:54,962","00:20:56,462"
train,0,neutral,Unless you wanna practice the Foxtrot again? Or-or the Tango?,Joey,neutral,25,5,4,4,"00:20:56,713","00:21:00,716"
train,0,neutral,": Ahh, thanks but no. You see I-I think I’m ready to dance with girls.",Mr. Treeger,neutral,25,6,4,4,"00:21:01,093","00:21:09,350"
train,0,neutral,Okay.,Joey,neutral,25,7,4,4,"0:21:08,100","0:21:08,742"
train,0,neutral,: Yeah.,Mr. Treeger,neutral,25,8,4,4,"0:21:08,742","0:21:09,402"
train,0,neutral,Go get ‘em Treeger.,Joey,neutral,25,9,4,4,"00:21:09,601","00:21:11,852"
train,0,neutral,": Right. Hey, ahh, you wanna come? Marge has a girlfriend.",Mr. Treeger,neutral,25,10,4,4,"00:21:16,275","00:21:19,860"
train,5,surprise,Really?,Joey,positive,25,11,4,4,"00:21:21,029","00:21:22,113"
train,0,neutral,": Yeah, you could dance real good with her, she’s the same size as me.",Mr. Treeger,neutral,25,12,4,4,"00:21:22,364","00:21:24,991"
train,0,neutral,"No, I’m good.",Joey,neutral,25,13,4,4,"00:21:25,367","00:21:26,867"
train,5,surprise,"Oh God, this is so nerve wracking! How-how do you do this?",Ross,negative,26,0,5,18,"00:09:41,414","00:09:44,958"
train,0,neutral,"Well, unfortunately, I don't get many callbacks so",Joey,neutral,26,1,5,18,"00:09:45,126","00:09:48,128"
train,5,surprise,Is it a good sign that they asked us to hang around after the audition?,Carol,positive,26,2,5,18,"00:09:49,046","00:09:51,715"
train,0,neutral,Who knows?,Joey,neutral,26,3,5,18,"00:09:51,882","00:09:53,508"
train,0,neutral,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",The Casting Director,neutral,26,4,5,18,"00:09:55,219","00:10:02,976"
train,1,joy,Yes!! I knew it!! Bye-bye! So long! Later!,Ross,positive,26,5,5,18,"00:10:03,144","00:10:13,403"
train,1,joy,Oh this is great! I might actually get to play Ben's dad!,Joey,positive,26,6,5,18,"00:10:15,281","00:10:17,824"
train,1,joy,Yeah!,Ross,positive,26,7,5,18,"00:10:17,824","00:10:18,743"
train,0,neutral,"Actually, that can't happen.",The Casting Director,neutral,26,8,5,18,"00:10:18,743","00:10:20,243"
train,0,neutral,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",The Casting Director,neutral,26,9,5,18,"00:10:20,411","00:10:25,665"
train,0,neutral,So it'll be either you two or you two.,The Casting Director,neutral,26,10,5,18,"00:10:25,833","00:10:28,585"
train,2,sadness,"Man, this is gonna be kinda weird.",Joey,negative,26,11,5,18,"00:10:29,920","00:10:35,508"
train,0,neutral,"Yeah, it is.",Ross,neutral,26,12,5,18,"00:10:32,757","00:10:35,508"
train,0,neutral,"No, we-we're gonna be like best friends, that's why it's gonna be weird.",Ross,neutral,26,13,5,18,"00:10:40,514","00:10:44,142"
train,2,sadness,"Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.",Monica,negative,27,0,5,24,"00:20:18,592","00:20:24,805"
train,1,joy,"Okay, all right, all right, all right! Okay! Okay, here's something, here's something blue and new.",Chandler,positive,27,1,5,24,"00:21:04,763","00:21:11,060"
train,3,anger,Please!,Ross,negative,28,0,4,15,"0:19:16,989","0:19:19,201"
train,3,anger,Are you kidding?,Ross,negative,28,1,4,15,"0:19:19,201","0:19:19,673"
train,3,anger,"I-I hurt three huge men, I gave a guy a bloody nose—I mean I-I’m not proud of it but, I really am.",Ross,negative,28,2,4,15,"0:19:19,673","0:19:19,821"
train,1,joy,"And it’s all because of you, wonderful, amazing you.",Ross,positive,28,3,4,15,"00:19:27,916","00:19:29,917"
train,4,fear,I think you’ve got concussion.,Emily,negative,28,4,4,15,"00:19:30,085","00:19:34,839"
train,1,joy,"No, no, I’m serious. Thank you.",Ross,positive,28,5,4,15,"00:19:35,007","00:19:37,592"
train,4,fear,You’re welcome. I’m sorry. Did I hurt you?,Emily,negative,28,6,4,15,"00:19:38,802","00:19:46,142"
train,2,sadness,"It’s worth the pain. Y’know what, you know what? It’s not.",Ross,negative,28,7,4,15,"00:19:47,728","00:19:50,021"
train,5,surprise,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,Monica,positive,29,0,9,23,"00:08:23,586","00:08:31,426"
train,1,joy,"I do! Want a hint? huh? ""I do"" ""I do"".",Chandler,positive,29,1,9,23,"00:08:26,839","00:08:31,426"
train,0,neutral,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",Monica,neutral,29,2,9,23,"00:08:40,228","00:08:43,188"
train,1,joy,David is going to propose to Phoebe.,Chandler,positive,29,3,9,23,"0:08:44,083","0:08:45,668"
train,5,surprise,What? Why?,Monica,negative,29,4,9,23,"0:08:45,668","0:08:48,470"
train,3,anger,"Chandler, we have talked about this.",Monica,negative,29,6,9,23,"00:08:54,575","00:08:56,952"
train,3,anger,You are not supposed to give people advice!,Monica,negative,29,7,9,23,"00:08:57,119","00:08:59,871"
train,3,anger,Now couldn't you just have made some sort of inappropriate joke?,Monica,negative,29,8,9,23,"00:09:01,541","00:09:04,209"
train,0,neutral,I,Chandler,neutral,29,9,9,23,"00:09:04,377","00:09:06,503"
train,3,anger,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,Monica,negative,29,10,9,23,"00:09:09,924","00:09:16,555"
train,3,anger,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone",Monica,negative,29,11,9,23,"00:09:16,722","00:09:26,356"
train,5,surprise,"Man, that's some",Chandler,positive,29,12,9,23,"00:09:24,146","00:09:26,356"
train,0,neutral,"Oh, that's not what you want...",Ross,neutral,29,13,9,23,"00:30:29,953","00:30:38,126"
train,0,neutral,"This is my father, Paul Stevens. Dad, this is Ross Geller.",Elizabeth,neutral,30,0,6,21,"00:04:19,342","00:04:23,262"
train,1,joy,It-it’s great to meet you Paul.,Ross,positive,30,1,6,21,"00:04:23,429","00:04:25,847"
train,0,neutral,I usually prefer Elizabeth’s boyfriends to address me as Mr. Stevens.,Paul,neutral,30,2,6,21,"00:04:26,015","00:04:29,476"
train,0,neutral,"Of course, of course, Mr. Stevens.",Ross,neutral,30,3,6,21,"00:04:30,812","00:04:33,021"
train,3,anger,"So Ross, what your problem?",Paul,negative,30,4,6,21,"00:04:33,189","00:04:37,901"
train,5,surprise,Eh-wh—Excuse me?,Ross,positive,30,5,6,21,"00:04:39,862","00:04:41,113"
train,3,anger,Why can’t you get a girlfriend your own age?,Paul,negative,30,6,6,21,"00:04:41,281","00:04:43,282"
train,4,fear,That’s funny. Umm…. It’s not funny.,Ross,negative,30,7,6,21,"00:04:43,992","00:04:52,374"
train,0,neutral,I,Paul,neutral,30,8,6,21,"00:04:49,706","00:04:52,374"
train,0,neutral,Okay.,Ross,neutral,30,9,6,21,"0:04:52,542","0:04:52,844"
train,0,neutral,"I can, I can see that.",Ross,neutral,30,10,6,21,"0:04:52,844","0:04:55,338"
train,4,fear,"Umm, but I think if you give me umm, one chance I can, I can change your mind.",Ross,negative,30,11,6,21,"00:04:55,461","00:05:00,799"
train,0,neutral,Okay.,Paul,neutral,30,12,6,21,"0:05:00,967","0:05:01,779"
train,0,neutral,What?,Ross,neutral,30,13,6,21,"0:05:01,779","0:05:03,485"
train,3,anger,Okay. I’ll give you one chance to change my mind. You got one minute.,Paul,negative,30,14,6,21,"00:05:03,594","00:05:09,057"
train,5,surprise,Daddy!,Elizabeth,negative,30,15,6,21,"00:05:10,101","00:05:11,977"
train,0,neutral,"Oh well, it’s not on TV yet.",Joey,neutral,31,0,6,22,"00:04:32,563","00:04:35,774"
train,0,neutral,"Well, then it’s not on the wall yet.",The Dry Cleaner,neutral,31,1,6,22,"00:04:35,942","00:04:38,110"
train,0,neutral,"Okay, fine, I will bring you a tape, huh?",Joey,neutral,31,2,6,22,"00:04:39,779","00:04:43,865"
train,0,neutral,"So umm, now do you have any of Matt Lauer’s clothes here? Maybe? Just ones that haven’t been cleaned yet?",Phoebe,neutral,31,3,6,22,"00:04:44,534","00:04:50,372"
train,5,surprise,Ooooohh!,Joey and Chandler,negative,32,0,1,12,"00:10:59,992","00:11:01,034"
train,0,neutral,"Oh yeah, I'm sure. And all of a sudden his hands weren't the problem anymore.",Phoebe,neutral,32,1,1,12,"00:11:01,202","00:11:14,005"
train,5,surprise,Was it...?,Monica,negative,32,2,1,12,"00:11:18,386","00:11:19,487"
train,0,neutral,"Oh, boy scouts could have camped under there.",Phoebe,neutral,32,3,1,12,"00:11:19,595","00:11:22,097"
train,5,surprise,"""Ooo,"" what?",Rachel,positive,32,4,1,12,"0:11:24,225","0:11:26,687"
train,0,neutral,Uma Thurman.,Phoebe,neutral,32,5,1,12,"0:11:26,687","0:11:26,829"
train,5,surprise,Oh!,Monica,positive,32,6,1,12,"0:11:26,936","0:11:28,021"
train,5,surprise,The actress!,Ross,positive,32,7,1,12,"0:11:28,021","0:11:28,166"
train,0,neutral,Thanks Rach.,Ross,neutral,32,8,1,12,"00:11:31,023","00:11:32,732"
train,5,surprise,So what are you gonna do?,Chandler,negative,32,9,1,12,"0:11:34,652","0:11:35,824"
train,1,joy,You have to tell her!,Ross,positive,32,10,1,12,"0:11:35,824","0:11:36,658"
train,1,joy,You have to tell her!,Ross,positive,32,11,1,12,"00:11:36,779","00:11:39,531"
train,3,anger,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,negative,32,12,1,12,"00:11:36,779","00:11:43,076"
train,3,anger,Guys?,Ross,negative,32,13,1,12,"0:11:39,699","0:11:40,033"
train,3,anger,Guys?,Ross,negative,32,14,1,12,"0:11:40,033","0:11:43,147"
train,0,neutral,"Oh, yeah, you have to tell her.",Chandler,neutral,32,15,1,12,"00:11:43,244","00:11:45,120"
train,0,neutral,Feminist issue. That's where I went!,Joey,neutral,32,16,1,12,"00:11:45,287","00:11:46,788"
train,4,fear,She is gonna hate me.,Phoebe,negative,32,17,1,12,"00:11:48,833","00:11:50,083"
train,0,neutral,"Yeah, well...",Ross,neutral,32,18,1,12,"00:11:50,251","00:11:51,251"
train,4,fear,Will you marry me?,Chandler,negative,33,0,6,24,"00:03:44,724","00:03:49,102"
train,1,joy,It’s the big night! We wanted to wish you good luck!,Joey,positive,33,1,6,24,"00:04:01,741","00:04:03,951"
train,0,neutral,"Yeah, yeah you have the ring?",Ross,neutral,33,2,6,24,"00:04:04,118","00:04:06,286"
train,0,neutral,"Yeah, right here in my pocket. Pheebs?",Chandler,neutral,33,3,6,24,"00:04:04,118","00:04:13,085"
train,5,surprise,Oh! Oop!,Phoebe,positive,33,4,6,24,"00:04:11,459","00:04:13,085"
train,0,neutral,"Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know.",Chandler,neutral,33,5,6,24,"00:04:15,713","00:04:19,508"
train,0,neutral,Yeah-yeah you guys. Get out of here!,Ross,neutral,33,6,6,24,"00:04:19,676","00:04:22,302"
train,0,neutral,Hi guys.,Monica,neutral,33,7,6,24,"00:04:23,805","00:04:26,306"
train,1,joy,You are beautiful.,Chandler,positive,33,8,6,24,"00:04:28,142","00:04:32,020"
train,1,joy,"Oh, thank you! What’s going on?",Monica,positive,33,9,6,24,"00:04:37,402","00:04:44,616"
train,0,neutral,We’re just really…very excited about this charity event that we have to go to.,Rachel,neutral,33,10,6,24,"00:04:39,570","00:04:44,616"
train,0,neutral,"Okay umm, Ross?",Rachel,neutral,34,0,5,23,"00:14:24,321","00:14:25,500"
train,0,neutral,"I'm-I'm really warm, so I'm going to be taking off my sweater.",Rachel,neutral,34,1,5,23,"00:14:24,321","00:14:28,992"
train,0,neutral,"Now, I'm just letting you know that this is",Rachel,neutral,34,2,5,23,"00:14:29,201","00:14:32,500"
train,1,joy,Yep! That's hilarious!,Ross,positive,34,3,5,23,"00:14:37,918","00:14:40,086"
train,0,neutral,I'm sorry. I'm done. I'm done.,Rachel,neutral,34,4,5,23,"00:14:40,921","00:14:42,922"
train,0,neutral,"Y'know, last night was embarrassing for you too.",Ross,neutral,34,5,5,23,"00:14:43,132","00:14:46,259"
train,0,neutral,"No, not really. I mean you've seen me naked hundreds of times.",Rachel,neutral,34,6,5,23,"00:14:46,468","00:14:48,386"
train,0,neutral,Uh-huh. But it was a first for the rest of my building.,Ross,neutral,34,7,5,23,"00:14:48,386","00:14:49,386"
train,0,neutral,"Okay. All right, that's true! But y'know I just don't embarrass that easily.",Rachel,neutral,34,8,5,23,"00:14:48,596","00:14:51,389"
train,5,surprise,What?! You totally get embarrassed!,Ross,positive,34,9,5,23,"00:14:51,599","00:14:53,725"
train,0,neutral,"No, I don't! Ross, I think I'm just a more secure person than you are.",Rachel,neutral,34,10,5,23,"00:14:53,934","00:14:58,521"
train,0,neutral,Is that so?,Ross,neutral,34,11,5,23,"0:14:58,731","0:14:59,732"
train,0,neutral,Yeah.,Rachel,neutral,34,12,5,23,"0:14:59,732","0:15:00,469"
train,6,disgust,Hey lady! I don't care how much you want it! Okay?! I am,Ross,negative,34,13,5,23,"00:15:02,234","00:15:06,029"
train,5,surprise,I can’t believe it!,Phoebe,positive,35,0,7,9,"0:21:24,783","0:21:26,494"
train,1,joy,I did it!,Phoebe,positive,35,1,7,9,"0:21:26,494","0:21:27,676"
train,1,joy,I rode a bike!,Phoebe,positive,35,2,7,9,"0:21:27,676","0:21:28,010"
train,1,joy,I never thought I’d be able to do that!,Phoebe,positive,35,3,7,9,"0:21:28,120","0:21:30,342"
train,1,joy,Thank you Ross.,Phoebe,positive,35,4,7,9,"0:21:30,342","0:21:31,300"
train,1,joy,"Oh hey, don’t thank me, thank yourself. You’re the one who faced her fears and ultimately overcame them.",Ross,positive,35,5,7,9,"00:21:31,456","00:21:37,837"
train,0,neutral,"Hey, both you guys should be up there with me.",Ross,neutral,36,0,4,22,"00:21:05,681","00:21:08,724"
train,0,neutral,"I mean, you two are-are my… I mean, I’m lucky to have just one good",Ross,neutral,36,1,4,22,"00:21:08,892","00:21:15,356"
train,0,neutral,Thanks man.,Chandler,neutral,36,2,4,22,"00:21:17,192","00:21:19,068"
train,0,neutral,I gotta go check something over here.,Joey,neutral,36,3,4,22,"00:21:20,821","00:21:23,281"
train,2,sadness,What a baby.,Chandler,negative,36,4,4,22,"0:21:28,287","0:21:28,999"
train,2,sadness,Total wuss!,Ross,negative,36,5,4,22,"0:21:28,999","0:21:30,933"
train,0,neutral,"Okay, we have a lot of options here, a number of prototypes for you to try on.",Monica,neutral,37,0,7,19,"00:15:41,857","00:15:46,694"
train,1,joy,Wow! This looks great!,Joey,positive,37,1,7,19,"00:15:47,529","00:15:48,905"
train,1,joy,"Yeah! Okay, this one is a mushroom cap. Umm, this one is made of bologna.",Monica,positive,37,2,7,19,"00:15:49,073","00:15:53,910"
train,6,disgust,And-and-and-and-and the toothpicks?,Joey,negative,37,3,7,19,"00:15:54,078","00:15:56,871"
train,3,anger,You kissed another woman!,Monica,negative,38,0,8,2,"00:20:20,844","00:20:23,012"
train,0,neutral,Call it even?!,Chandler,neutral,38,1,8,2,"0:20:24,598","0:20:25,660"
train,1,joy,Okay!,Monica,positive,38,2,8,2,"0:20:25,660","0:20:26,370"
train,0,neutral,"Well, I’m gonna go get these in some water.",Ross,neutral,38,3,8,2,"0:20:32,522","0:20:34,983"
train,5,surprise,Wait you stole those from these people’s wedding?,Phoebe,negative,38,4,8,2,"0:20:34,983","0:20:37,385"
train,0,neutral,"No-no, I took them from the hotel lobby.",Ross,neutral,38,5,8,2,"00:20:37,611","00:20:41,989"
train,3,anger,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",Ross,negative,38,6,8,2,"00:20:37,611","00:20:45,743"
train,5,surprise,Hey!,Ross,positive,38,7,8,2,"0:20:49,081","0:20:49,582"
train,5,surprise,My sweater!,Ross,positive,38,8,8,2,"0:20:49,582","0:20:51,192"
train,5,surprise,I’ve been looking for this for like a month!,Ross,positive,38,9,8,2,"00:20:54,002","00:20:57,004"
train,5,surprise,Oh my God!!,Phoebe,negative,38,10,8,2,"00:21:01,843","00:21:03,719"
train,5,surprise,Oh my God!,Joey,negative,38,11,8,2,"00:21:10,811","00:21:12,395"
train,3,anger,Happy?! Is that what I’m supposed to be Vic? Happy?,Kate,negative,39,0,3,19,"00:11:00,868","00:11:03,912"
train,3,anger,"Well, why don’t you tell me what you’re supposed to be!",Joey,negative,39,1,3,19,"0:11:05,623","0:11:07,515"
train,5,surprise,Huh?,Joey,negative,39,2,3,19,"0:11:07,515","0:11:08,269"
train,3,anger,Because I sure as hell can’t figure it out!,Joey,negative,39,3,3,19,"00:11:08,376","00:11:10,835"
train,3,anger,I talk to you and nothin’.,Joey,negative,39,4,3,19,"00:11:11,003","00:11:13,421"
train,3,anger,"You look at me, and it’s nothin’.",Joey,negative,39,5,3,19,"0:11:13,589","0:11:15,258"
train,3,anger,Nothing.,Joey,negative,39,6,3,19,"0:11:15,258","0:11:16,114"
train,1,joy,"Tasty! I’m really starting to feel like you guys have a history, it’s-it’s nice.",The Director,positive,39,7,3,19,"00:11:23,057","00:11:30,021"
train,0,neutral,I have a question about this scene.,Kate,neutral,39,8,3,19,"0:11:30,189","0:11:31,941"
train,0,neutral,Yes?,The Director,neutral,39,9,3,19,"0:11:31,941","0:11:32,589"
train,6,disgust,"Well, I don’t understand why Adrienne’s attracted to Victor.",Kate,negative,39,10,3,19,"00:11:32,692","00:11:37,112"
train,0,neutral,"Peel the onion. First of all, he’s good looking.",The Director,neutral,39,11,3,19,"00:11:37,279","00:11:43,743"
train,0,neutral,Yeah.,Joey,neutral,39,12,3,19,"00:11:42,535","00:11:43,743"
train,0,neutral,I think my character’s gonna need a little bit more of reason than that.,Kate,neutral,39,13,3,19,"00:11:43,911","00:11:46,955"
train,0,neutral,"Oh, hey, how about this one.",Joey,neutral,39,14,3,19,"00:11:47,123","00:11:50,375"
train,3,anger,"Ah, it’s says so in the script!",Joey,negative,39,15,3,19,"00:11:47,123","00:11:59,467"
train,3,anger,"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",Joey,negative,39,16,3,19,"00:11:53,295","00:12:02,929"
